TAZID,CO_FIPS,PARCEL_ID,OWN_TYPE,Shape_Area,ACRES
38,3,03-097-0094,Private,1417.20937,0.032533458
38,3,03-097-0095,Private,402.0520306,0.009229506
38,3,03-097-0096,Private,1452.019571,0.033332561
38,3,03-097-0099,Private,965.0304062,0.022153238
38,3,03-097-0100,Private,801.8698575,0.018407724
38,3,03-097-0101,Private,1046.526299,0.024024058
38,3,03-097-0104,Private,858.5168736,0.019708113
38,3,03-097-0106,Private,59.42366048,0.00136413
38,3,03-097-0109,Private,759.4724289,0.017434449
38,3,03-097-0110,Private,814.8356397,0.018705367
38,3,03-097-0119,Private,1111.012508,0.025504403
38,3,03-097-0120,Private,1429.082051,0.032806008
38,3,03-097-0123,Private,1953.829401,0.044852108
38,3,03-097-0124,Private,3846.851296,0.088308318
38,3,03-097-0127,Private,1275.594542,0.029282548
38,3,03-097-0128,Private,1279.571146,0.029373835
38,3,03-097-0129,Private,605.5468576,0.013900934
38,3,03-097-0130,Private,612.5577807,0.014061876
38,3,03-097-0131,Private,615.7864983,0.014135995
38,3,03-097-0132,Private,605.0333122,0.013889145
38,3,03-097-0133,Private,892.9834363,0.020499328
38,3,03-097-0134,Private,1321.406333,0.030334204
38,3,03-097-0135,Private,1022.166946,0.023464864
38,3,03-097-0136,Private,1204.600865,0.027652817
38,3,03-097-0137,Private,980.4981047,0.022508314
38,3,03-097-0138,Private,968.4143134,0.022230919
38,3,03-097-0139,Private,653.5774724,0.015003524
38,3,03-097-0141,Private,2197.004243,0.050434429
38,3,03-097-0142,Private,1649.431004,0.037864338
38,3,03-098-0001,Private,1014.877376,0.023297525
38,3,03-098-0002,Private,885.3972908,0.02032518
38,3,03-098-0003,Private,147.6377741,0.003389173
38,3,03-098-0004,Private,892.7315824,0.020493546
38,3,03-098-0005,Private,1155.659785,0.026529326
38,3,03-098-0006,Private,1023.634911,0.023498563
38,3,03-098-0007,Private,1023.876644,0.023504112
38,3,03-098-0008,Private,1023.421918,0.023493674
38,3,03-098-0009,Private,1023.663156,0.023499211
38,3,03-098-0010,Private,1023.264883,0.023490069
38,3,03-098-0011,Private,1023.451687,0.023494357
38,3,03-098-0012,Private,1023.079083,0.023485803
38,3,03-098-0013,Private,1023.241697,0.023489536
38,3,03-098-0014,Private,1022.837357,0.023480254
38,3,03-098-0015,Private,926.3603389,0.021265528
38,3,03-098-0016,Private,1045.065265,0.023990518
38,3,03-098-0017,Private,1100.947373,0.025273348
38,3,03-098-0018,Private,1351.071173,0.03101519
38,3,03-098-0019,Private,689.6939463,0.015832614
38,3,03-098-0020,Private,926.0219053,0.021257759
38,3,03-098-0021,Private,378.1402629,0.008680588
38,3,03-098-0022,Private,740.8658523,0.017007317
38,3,03-098-0026,Private,392.2782996,0.009005141
38,3,03-098-0028,Private,535.450274,0.012291796
38,3,03-098-0029,Private,550.3826788,0.012634585
38,3,03-098-0030,Private,409.8930379,0.009409505
38,3,03-098-0031,Private,774.2311798,0.017773251
38,3,03-098-0032,Private,1021.766677,0.023455676
38,3,03-098-0033,Private,1282.014919,0.029429934
38,3,03-098-0034,Private,1021.679123,0.023453666
38,3,03-098-0035,Private,922.3843556,0.021174255
38,3,03-098-0036,Private,894.1559332,0.020526244
38,3,03-098-0037,Private,1559.845696,0.035807818
38,3,03-098-0038,Private,909.4777586,0.020877971
38,3,03-098-0039,Private,909.674693,0.020882492
38,3,03-098-0040,Private,1695.253099,0.03891623
38,3,03-098-0041,Private,832.4779153,0.019110363
38,3,03-098-0042,Private,1152.165032,0.0264491
38,3,03-098-0043,Private,707.6940292,0.016245824
38,3,03-098-0044,Private,622.2234514,0.014283762
38,3,03-098-0045,Private,319.4946447,0.007334319
38,3,03-098-0046,Private,406.3295346,0.009327701
38,3,03-098-0047,Private,1318.381072,0.030264756
38,3,03-098-0048,Private,616.6519123,0.014155861
38,3,03-098-0049,Private,386.2353619,0.008866419
38,3,03-098-0050,Private,847.5483409,0.01945632
38,3,03-098-0051,Private,221.8413779,0.005092591
38,3,03-098-0052,Private,650.1752075,0.014925422
38,3,03-098-0053,Private,1422.698359,0.032659464
38,3,03-098-0054,Private,890.0049224,0.020430953
38,3,03-098-0055,Private,690.3522294,0.015847726
38,3,03-098-0056,Private,735.7616509,0.016890144
38,3,03-098-0057,Private,1262.597665,0.028984192
38,3,03-098-0058,Private,1594.553447,0.036604569
38,3,03-098-0061,Private,713.1907546,0.016372007
38,3,03-098-0063,Private,942.4596178,0.021635103
38,3,03-098-0064,Private,1039.810845,0.023869898
38,3,03-098-0065,Private,1137.388902,0.0261099
38,3,03-098-0066,Private,1040.425625,0.023884011
38,3,03-098-0067,Private,851.7913405,0.019553722
38,3,03-098-0069,Private,2082.632243,0.047808906
38,3,03-098-0070,Private,919.4548992,0.021107007
38,3,03-098-0071,Private,858.4109601,0.019705682
38,3,03-098-0072,Private,963.2471005,0.0221123
38,3,03-098-0073,Private,1123.068548,0.025781162
38,3,03-098-0074,Private,1944.545163,0.044638979
38,3,03-098-0075,Private,787.4829741,0.018077459
38,3,03-098-0076,Private,1618.525079,0.037154862
38,3,03-098-0077,Private,1279.712992,0.029377091
38,3,03-098-0078,Private,1028.071903,0.023600419
38,3,03-098-0079,Private,774.1024284,0.017770295
38,3,03-098-0080,Private,1025.642357,0.023544646
38,3,03-098-0081,Private,1026.859207,0.02357258
38,3,03-098-0082,Private,1026.856214,0.023572511
38,3,03-098-0083,Private,1026.853942,0.023572459
38,3,03-098-0084,Private,817.2470447,0.018760723
38,3,03-098-0085,Private,8424.487021,0.193392524
38,3,03-098-0086,Private,510.3053604,0.01171457
38,3,03-098-0087,Private,764.4604661,0.017548954
38,3,03-098-0088,Private,637.2055635,0.014627691
38,3,03-098-0089,Private,536.3802462,0.012313145
38,3,03-098-0090,Private,727.7288728,0.016705744
38,3,03-098-0091,Private,1263.923913,0.029014637
38,3,03-098-0092,Private,1334.296605,0.030630113
38,3,03-098-0093,Private,1286.907625,0.029542251
38,3,03-098-0094,Private,1579.572322,0.036260662
38,3,03-098-0095,Private,1625.925556,0.037324747
38,3,03-098-0096,Private,1004.6819,0.023063478
38,3,03-098-0097,Private,1047.78625,0.024052981
38,3,03-098-0098,Private,1101.839064,0.025293818
38,3,03-098-0099,Private,589.771154,0.013538787
38,3,03-098-0100,Private,790.8856455,0.018155571
38,3,03-098-0101,Private,950.6240255,0.021822525
38,3,03-098-0102,Private,1164.385258,0.026729628
38,3,03-098-0103,Private,1028.092195,0.023600884
38,3,03-098-0104,Private,1026.853118,0.02357244
38,3,03-098-0105,Private,822.2885396,0.018876456
38,3,03-098-0106,Private,758.5215709,0.017412621
38,3,03-098-0107,Private,472.9027799,0.010855956
38,3,03-098-0108,Private,1045.15666,0.023992616
38,3,03-098-0109,Private,2570.782482,0.059014883
38,3,03-098-0110,Private,1083.160098,0.024865023
38,3,03-098-0111,Private,777.6754927,0.017852319
38,3,03-098-0112,Private,305.3791671,0.007010284
38,3,03-098-0113,Private,1287.506605,0.029556002
38,3,03-098-0114,Private,861.7770719,0.019782954
38,3,03-098-0115,Private,2148.85322,0.049329075
38,3,03-098-0116,Private,4205.133255,0.096533039
38,3,03-098-0117,Private,785.1264506,0.018023363
38,3,03-098-0118,Private,86.08053783,0.001976065
38,3,03-098-0119,Private,102.4844222,0.002352632
38,3,03-098-0120,Private,290.1432864,0.006660529
38,3,03-098-0121,Private,2290.697689,0.052585256
38,3,03-098-0122,Private,2346.451661,0.053865144
38,3,03-098-0124,Private,2315.142795,0.053146418
38,3,03-098-0125,Private,933.5608114,0.021430822
38,3,03-098-0131,Private,1880.751731,0.043174537
38,3,03-098-0132,Private,1230.303553,0.028242848
38,3,03-098-0133,Private,571.6100677,0.013121881
38,3,03-098-0134,Private,117.8209571,0.002704698
38,3,03-098-0135,Private,243.725591,0.005594965
38,3,03-098-0137,Private,1002.600632,0.0230157
38,3,03-098-0138,Private,844.779163,0.01939275
38,3,03-098-0140,Private,502.458111,0.011534428
38,3,03-098-0141,Private,280.0769746,0.006429447
38,3,03-098-0142,Private,46.15238314,0.001059474
38,3,03-098-0143,Private,66.6748983,0.001530589
38,3,03-098-0144,Private,80.1492008,0.001839905
38,3,03-098-0145,Private,533.0763773,0.012237301
38,3,03-098-0146,Private,3.630567043,8.33E-05
38,3,03-098-0147,Private,19.74553521,0.000453279
38,3,03-098-0148,Private,17.07913873,0.000392069
38,3,03-098-0149,Private,26.29534847,0.000603636
38,3,03-098-0150,Private,2.357452799,5.41E-05
38,3,03-098-0151,Private,5.169399125,0.000118669
38,3,03-098-0152,Private,2.7426129,6.30E-05
38,3,03-098-0153,Private,2.689759381,6.17E-05
38,3,03-098-0154,Private,16.63803199,0.000381943
38,3,03-098-0156,Private,1530.651699,0.03513764
38,3,03-098-0157,Private,667.3670215,0.015320077
38,3,03-099-0018,Private,1072.812329,0.02462748
38,3,03-099-0019,Private,688.0567444,0.015795031
38,3,03-099-0020,Private,749.9636283,0.017216165
38,3,03-099-0021,Private,651.7243219,0.014960984
38,3,03-099-0022,Private,1199.575386,0.027537453
38,3,03-099-0023,Private,1140.500228,0.026181323
38,3,03-099-0024,Private,1157.899991,0.026580752
38,3,03-099-0025,Private,1487.823268,0.034154471
38,3,03-099-0027,Private,1018.543194,0.023381678
38,3,03-099-0028,Private,1018.60707,0.023383144
38,3,03-099-0029,Private,2037.674493,0.046776856
38,3,03-099-0030,Private,2037.394855,0.046770436
38,3,03-099-0031,Private,1018.932288,0.02339061
38,3,03-099-0032,Private,767.0946885,0.017609426
38,3,03-099-0034,Private,1528.616566,0.035090922
38,3,03-099-0035,Private,725.8475378,0.016662556
38,3,03-099-0036,Private,583.6008479,0.013397141
38,3,03-099-0037,Private,1079.831965,0.024788623
38,3,03-099-0038,Private,1026.85955,0.023572588
38,3,03-099-0039,Private,814.5440827,0.018698674
38,3,03-099-0040,Private,909.8558194,0.02088665
38,3,03-099-0041,Private,1132.334969,0.025993882
38,3,03-099-0042,Private,777.3310211,0.017844411
38,3,03-099-0043,Private,1155.501755,0.026525698
38,3,03-099-0044,Private,1262.757073,0.028987851
38,3,03-099-0045,Private,1092.700307,0.025084028
38,3,03-099-0046,Private,896.6251317,0.020582927
38,3,03-099-0047,Private,1143.586181,0.026252164
38,3,03-099-0048,Private,1020.188349,0.023419444
38,3,03-099-0049,Private,1019.984334,0.02341476
38,3,03-099-0050,Private,1020.217744,0.023420119
38,3,03-099-0051,Private,1044.953961,0.023987963
38,3,03-099-0052,Private,491.8221483,0.011290269
38,3,03-099-0053,Private,503.2212259,0.011551946
38,3,03-099-0054,Private,1020.286583,0.023421699
38,3,03-099-0055,Private,1020.320108,0.023422468
38,3,03-099-0071,Private,1028.984618,0.023621371
38,3,03-099-0072,Private,1029.206344,0.023626461
38,3,03-099-0073,Private,616.7320477,0.014157701
38,3,03-099-0074,Private,1438.207529,0.033015492
38,3,03-099-0075,Private,5014.648132,0.115116263
38,3,03-099-0076,Private,1026.238861,0.023558339
38,3,03-099-0077,Private,1026.244007,0.023558457
38,3,03-099-0078,Private,1026.857166,0.023572533
38,3,03-099-0079,Private,1026.857305,0.023572536
38,3,03-099-0080,Private,2055.169732,0.047178476
38,3,03-099-0081,Private,8154.884299,0.187203524
38,3,03-099-0083,Private,758.3699306,0.01740914
38,3,03-099-0084,Private,444.2954622,0.010199247
38,3,03-099-0086,Private,613.0069415,0.014072187
38,3,03-099-0087,Private,398.6614326,0.009151672
38,3,03-099-0088,Private,1016.424926,0.023333051
38,3,03-099-0089,Private,1516.435389,0.034811291
38,3,03-099-0090,Private,841.0141707,0.019306321
38,3,03-099-0091,Private,1305.990898,0.029980327
38,3,03-099-0092,Private,842.6233317,0.019343261
38,3,03-099-0093,Private,843.360691,0.019360188
38,3,03-099-0094,Private,767.3080225,0.017614323
38,3,03-099-0095,Private,2750.33034,0.063136583
38,3,03-099-0096,Private,1255.196266,0.028814285
38,3,03-099-0097,Private,1752.909085,0.040239781
38,3,03-099-0098,Private,458.9892416,0.010536557
38,3,03-099-0099,Private,1105.68829,0.02538218
38,3,03-099-0102,Private,462.3979146,0.010614807
38,3,03-099-0104,Private,889.325269,0.020415351
38,3,03-099-0105,Private,1158.345961,0.02659099
38,3,03-099-0106,Private,841.4987372,0.019317445
38,3,03-099-0107,Private,622.2590968,0.01428458
38,3,03-099-0108,Private,1733.505771,0.039794358
38,3,03-099-0109,Private,992.4986538,0.022783799
38,3,03-099-0110,Private,974.4948348,0.022370503
38,3,03-099-0112,Private,1237.867101,0.028416477
38,3,03-099-0116,Private,251.9020206,0.005782663
38,3,03-099-0119,Private,1271.970981,0.029199366
38,3,03-099-0120,Private,1903.090512,0.043687346
38,3,19-098-0001,Private,2189.353639,0.050258802
39,3,03-023-0079,Private,1310.752779,0.030089641
39,3,03-066-0028,Private,9590.127036,0.220150956
39,3,03-066-0029,Private,33920.54418,0.778680012
39,3,03-066-0030,Private,34613.52629,0.79458811
39,3,03-066-0031,Private,8787.808054,0.201732922
39,3,03-066-0034,Private,334093.6609,7.66945408
39,3,03-066-0063,Private,6616.057143,0.151878208
39,3,03-066-0064,Private,37485.89307,0.860526161
39,3,03-080-0002,Private,2520.272725,0.057855381
39,3,03-080-0005,Private,8182.609936,0.187839994
39,3,03-080-0012,Private,3969.135081,0.091115465
39,3,03-080-0013,Private,742.7630342,0.017050868
39,3,03-080-0015,Private,2411.046116,0.055347975
39,3,03-080-0016,Private,934.7441728,0.021457987
39,3,03-080-0017,Private,1393.44147,0.031987842
39,3,03-080-0019,Private,6429.212974,0.147589013
39,3,03-080-0020,Private,16648.6224,0.382185776
39,3,03-080-0023,Private,20261.61388,0.465125608
39,3,03-080-0024,Private,23678.80839,0.543570725
39,3,03-080-0025,Private,20715.90305,0.47555427
39,3,03-080-0026,Private,22769.05558,0.52268644
39,3,03-080-0027,Private,20266.05248,0.465227501
39,3,03-080-0028,Private,23175.57633,0.53201853
39,3,03-080-0031,Private,6.127534363,0.000140664
39,3,03-080-0033,Private,9707.290512,0.222840561
39,3,03-080-0044,Private,1976.810024,0.045379651
39,3,03-080-0045,Private,60111.20285,1.379912773
39,3,03-080-0046,Private,30086.92562,0.690675464
39,3,03-080-0047,Private,20624.2226,0.473449654
39,3,03-083-0004,Private,16077.78845,0.369081712
39,3,03-083-0005,Private,14351.34836,0.329449553
39,3,03-083-0006,Private,20233.55216,0.464481423
39,3,03-083-0041,Private,67993.08205,1.560849191
39,3,03-083-0042,Private,8486.36713,0.194813044
39,3,03-083-0043,Private,11183.4163,0.256726505
39,3,03-083-0044,Private,10136.30007,0.232688904
39,3,03-083-0045,Private,10136.32741,0.232689532
39,3,03-083-0046,Private,7869.974273,0.180663129
39,3,03-083-0047,Private,4162.540021,0.095555269
39,3,03-083-0048,Private,2416.969391,0.055483949
39,3,03-083-0049,Private,25472.13903,0.584738424
39,3,03-083-0057,Private,9836.703137,0.225811357
39,3,03-083-0058,Private,282.0287149,0.006474251
39,3,03-083-0059,Private,3934.179439,0.090313023
39,3,03-083-0060,Private,1344.323555,0.030860292
39,3,03-083-0064,Private,278.1487293,0.006385182
39,3,03-083-0065,Private,913.3738759,0.020967411
39,3,03-083-0070,Private,3205.903271,0.073594715
39,3,03-083-0073,Private,2860.347578,0.065662139
39,3,03-083-0079,Private,2266.312253,0.052025464
39,3,03-083-0093,Private,23003.82611,0.528075832
39,3,03-083-0094,Private,11909.23218,0.273388334
39,3,03-083-0100,Private,148.5619532,0.003410388
39,3,03-083-0104,Private,1251.851171,0.028737495
39,3,03-083-0105,Private,55448.92722,1.272885573
39,3,03-184-0002,Private,302174.248,6.936712037
39,3,03-184-0004,Private,269306.0255,6.182189122
39,3,03-184-0007,Private,139412.3231,3.200349288
39,3,03-184-0009,Private,778.5937746,0.017873399
39,3,03-184-0011,Private,2055.61778,0.047188762
39,3,03-184-0012,Private,13.92845248,0.000319742
39,3,03-184-0013,Private,1990.609963,0.045696442
39,3,03-184-0014,Private,247985.3034,5.692750625
39,3,03-249-0001,Private,1117.349087,0.025649866
39,3,03-249-0002,Private,1025.650723,0.023544838
39,3,03-249-0003,Private,1103.636698,0.025335084
39,3,03-249-0004,Private,1471.991811,0.033791044
39,3,03-249-0005,Private,1511.567888,0.034699552
39,3,03-249-0006,Private,1571.888853,0.036084281
39,3,03-249-0007,Private,1404.660646,0.03224539
39,3,03-249-0008,Private,1134.911919,0.026053038
39,3,03-249-0009,Private,1104.447048,0.025353686
39,3,03-249-0010,Private,1030.193714,0.023649127
39,3,03-249-0011,Private,1010.544267,0.023198054
39,3,03-249-0012,Private,1200.818151,0.027565981
39,3,03-249-0013,Private,1233.140556,0.028307975
39,3,03-249-0014,Private,1213.80315,0.027864065
39,3,03-249-0015,Private,1096.875975,0.025179885
39,3,03-249-0016,Private,1032.783519,0.023708578
39,3,03-249-0017,Private,1020.887812,0.023435501
39,3,03-249-0018,Private,1265.843932,0.029058713
39,3,03-249-0019,Private,1194.295906,0.027416257
39,3,03-249-0020,Private,961.8105986,0.022079324
39,3,03-249-0021,Private,1015.075379,0.02330207
39,3,03-249-0022,Private,1110.585521,0.025494601
39,3,03-249-0023,Private,1396.696474,0.032062564
39,3,03-249-0024,Private,1464.288743,0.033614212
39,3,03-249-0025,Private,1424.490933,0.032700614
39,3,03-249-0026,Private,990.427237,0.022736248
39,3,03-249-0027,Private,1175.373953,0.026981884
39,3,03-249-0028,Private,1158.78702,0.026601115
39,3,03-249-0029,Private,1224.126488,0.028101048
39,3,03-249-0030,Private,2142.348497,0.049179752
39,3,03-249-0031,Private,1767.210284,0.040568079
39,3,03-249-0032,Private,1281.513709,0.029418429
39,3,03-249-0033,Private,1103.804806,0.025338943
39,3,03-249-0034,Private,1077.098653,0.024725877
39,3,03-249-0035,Private,1354.361426,0.031090721
39,3,03-249-0036,Private,1604.71924,0.036837935
39,3,03-249-0039,Private,1553.547957,0.035663247
39,3,03-249-0040,Private,1227.48056,0.028178044
39,3,03-249-0041,Private,1335.76181,0.030663748
39,3,03-249-0042,Private,1345.697378,0.030891829
39,3,03-249-0043,Private,1711.79136,0.039295882
39,3,03-249-0044,Private,1456.771365,0.033441643
39,3,03-249-0045,Private,1614.89753,0.037071588
39,3,03-249-0046,Private,1779.652224,0.040853696
39,3,03-249-0047,Private,1288.781375,0.029585265
39,3,03-249-0048,Private,1363.790652,0.031307178
39,3,03-249-0049,Private,1481.198687,0.034002397
39,3,03-249-0050,Private,1658.521407,0.038073017
39,3,03-249-0051,Private,1594.434212,0.036601832
39,3,03-249-0052,Private,1530.345026,0.0351306
39,3,03-249-0053,Private,1467.769995,0.033694128
39,3,03-249-0054,Private,5354.769373,0.122924086
39,3,03-249-0055,Private,5386.745617,0.123658132
39,3,03-249-0056,Private,2890.612089,0.066356891
39,3,03-249-0057,Private,2405.195293,0.055213663
39,3,03-249-0058,Private,2487.113215,0.057094171
39,3,03-249-0059,Private,2463.959708,0.056562659
39,3,03-249-0060,Private,2989.094376,0.06861765
39,3,03-249-0061,Private,3025.617908,0.069456085
39,3,03-249-0062,Private,2613.187937,0.059988342
39,3,03-249-0063,Private,2245.43475,0.0515462
39,3,03-249-0064,Private,2139.715952,0.049119319
39,3,03-249-0065,Private,2307.722659,0.052976081
39,3,03-249-0066,Private,1512.92496,0.034730705
39,3,03-249-0067,Private,1786.527063,0.041011515
39,3,03-249-0068,Private,312.5215862,0.007174246
39,3,03-249-0069,Private,421.8358082,0.009683663
39,3,03-249-0070,Private,421.836302,0.009683674
39,3,03-249-0071,Private,312.5213697,0.007174241
39,3,03-249-0072,Private,389.5236109,0.008941904
39,3,03-249-0073,Private,421.8351788,0.009683648
39,3,03-249-0074,Private,421.8347438,0.009683638
39,3,03-249-0075,Private,324.8875399,0.007458118
39,3,03-249-0076,Private,421.8346842,0.009683637
39,3,03-249-0077,Private,324.8849035,0.007458058
39,3,03-249-0078,Private,421.8357917,0.009683662
39,3,03-249-0079,Private,421.8325029,0.009683587
