TAZ,BLKGRPCE,STATEFP,COUNTYFP,TRACT,GEOID,NAME,NAMELSAD,PUMA,REGION
2529,2,49,49,3104,49049003104,31.04,Census Tract 31.04,49004,1
2530,2,49,49,3104,49049003104,31.04,Census Tract 31.04,49004,1
2531,1,49,49,3106,49049003106,31.06,Census Tract 31.06,49004,1
2532,2,49,49,3106,49049003106,31.06,Census Tract 31.06,49004,1
2533,2,49,49,3103,49049003103,31.03,Census Tract 31.03,49004,1
2534,1,49,49,3103,49049003103,31.03,Census Tract 31.03,49004,1
2535,3,49,49,3104,49049003104,31.04,Census Tract 31.04,49004,1
2536,2,49,49,3106,49049003106,31.06,Census Tract 31.06,49004,1
2537,1,49,49,10303,49049010303,103.03,Census Tract 103.03,49004,1
2538,1,49,49,10303,49049010303,103.03,Census Tract 103.03,49004,1
2539,2,49,49,10303,49049010303,103.03,Census Tract 103.03,49004,1
2540,1,49,49,3106,49049003106,31.06,Census Tract 31.06,49004,1
2541,2,49,49,10304,49049010304,103.04,Census Tract 103.04,49004,1
2542,1,49,49,10303,49049010303,103.03,Census Tract 103.03,49004,1
2543,1,49,49,10303,49049010303,103.03,Census Tract 103.03,49004,1
2544,2,49,49,10303,49049010303,103.03,Census Tract 103.03,49004,1
2545,2,49,49,10303,49049010303,103.03,Census Tract 103.03,49004,1
2546,2,49,49,10304,49049010304,103.04,Census Tract 103.04,49004,1
2547,2,49,49,10304,49049010304,103.04,Census Tract 103.04,49004,1
2548,2,49,49,10304,49049010304,103.04,Census Tract 103.04,49004,1
2549,1,49,49,10305,49049010305,103.05,Census Tract 103.05,49004,1
2550,2,49,49,10305,49049010305,103.05,Census Tract 103.05,49004,1
2551,3,49,49,10304,49049010304,103.04,Census Tract 103.04,49004,1
2552,1,49,49,10305,49049010305,103.05,Census Tract 103.05,49004,1
2553,2,49,49,10305,49049010305,103.05,Census Tract 103.05,49004,1
2554,1,49,49,10305,49049010305,103.05,Census Tract 103.05,49004,1
2555,2,49,49,10305,49049010305,103.05,Census Tract 103.05,49004,1
2556,1,49,49,10304,49049010304,103.04,Census Tract 103.04,49004,1
2557,1,49,49,10304,49049010304,103.04,Census Tract 103.04,49004,1
2558,1,49,49,10304,49049010304,103.04,Census Tract 103.04,49004,1
2559,1,49,49,10304,49049010304,103.04,Census Tract 103.04,49004,1
2560,1,49,49,10304,49049010304,103.04,Census Tract 103.04,49004,1
2561,1,49,49,10304,49049010304,103.04,Census Tract 103.04,49004,1
2562,1,49,49,10304,49049010304,103.04,Census Tract 103.04,49004,1
2563,2,49,49,10304,49049010304,103.04,Census Tract 103.04,49004,1
2564,2,49,49,10304,49049010304,103.04,Census Tract 103.04,49004,1
2565,2,49,49,10304,49049010304,103.04,Census Tract 103.04,49004,1
2566,3,49,49,10304,49049010304,103.04,Census Tract 103.04,49004,1
2567,3,49,49,10304,49049010304,103.04,Census Tract 103.04,49004,1
2568,3,49,49,10304,49049010304,103.04,Census Tract 103.04,49004,1
2569,3,49,49,10304,49049010304,103.04,Census Tract 103.04,49004,1
2570,3,49,49,10304,49049010304,103.04,Census Tract 103.04,49004,1
2571,3,49,49,10304,49049010304,103.04,Census Tract 103.04,49004,1
2572,1,49,49,10305,49049010305,103.05,Census Tract 103.05,49004,1
2573,2,49,49,10406,49049010406,104.06,Census Tract 104.06,49004,1
2574,2,49,49,10406,49049010406,104.06,Census Tract 104.06,49004,1
2575,2,49,49,10406,49049010406,104.06,Census Tract 104.06,49004,1
2576,2,49,49,10405,49049010405,104.05,Census Tract 104.05,49004,1
2577,3,49,49,10304,49049010304,103.04,Census Tract 103.04,49004,1
2578,1,49,49,10405,49049010405,104.05,Census Tract 104.05,49004,1
2579,2,49,49,10405,49049010405,104.05,Census Tract 104.05,49004,1
2580,1,49,49,3205,49049003205,32.05,Census Tract 32.05,49004,1
2581,3,49,49,10304,49049010304,103.04,Census Tract 103.04,49004,1
2582,3,49,49,3203,49049003203,32.03,Census Tract 32.03,49004,1
2583,1,49,49,10404,49049010404,104.04,Census Tract 104.04,49004,1
2584,2,49,49,10404,49049010404,104.04,Census Tract 104.04,49004,1
2585,2,49,49,10404,49049010404,104.04,Census Tract 104.04,49004,1
2586,2,49,49,10406,49049010406,104.06,Census Tract 104.06,49004,1
2587,1,49,49,3203,49049003203,32.03,Census Tract 32.03,49004,1
2588,1,49,49,3203,49049003203,32.03,Census Tract 32.03,49004,1
2589,2,49,49,10406,49049010406,104.06,Census Tract 104.06,49004,1
2590,2,49,49,10406,49049010406,104.06,Census Tract 104.06,49004,1
2591,2,49,49,10406,49049010406,104.06,Census Tract 104.06,49004,1
2592,1,49,49,3201,49049003201,32.01,Census Tract 32.01,49004,1
2593,1,49,49,3201,49049003201,32.01,Census Tract 32.01,49004,1
2594,1,49,49,3201,49049003201,32.01,Census Tract 32.01,49004,1
2595,1,49,49,3201,49049003201,32.01,Census Tract 32.01,49004,1
2596,2,49,49,3201,49049003201,32.01,Census Tract 32.01,49004,1
2597,2,49,49,3201,49049003201,32.01,Census Tract 32.01,49004,1
2598,1,49,49,3204,49049003204,32.04,Census Tract 32.04,49004,1
2599,1,49,49,3204,49049003204,32.04,Census Tract 32.04,49004,1
2600,3,49,49,3205,49049003205,32.05,Census Tract 32.05,49004,1
2601,2,49,49,3204,49049003204,32.04,Census Tract 32.04,49004,1
2602,2,49,49,3204,49049003204,32.04,Census Tract 32.04,49004,1
2603,3,49,49,3205,49049003205,32.05,Census Tract 32.05,49004,1
2604,1,49,49,3203,49049003203,32.03,Census Tract 32.03,49004,1
2605,2,49,49,3203,49049003203,32.03,Census Tract 32.03,49004,1
2606,2,49,49,3203,49049003203,32.03,Census Tract 32.03,49004,1
2607,1,49,49,3300,49049003300,33,Census Tract 33,49004,1
2608,1,49,49,3300,49049003300,33,Census Tract 33,49004,1
2609,2,49,49,3300,49049003300,33,Census Tract 33,49004,1
2610,2,49,49,3300,49049003300,33,Census Tract 33,49004,1
2611,2,49,49,3300,49049003300,33,Census Tract 33,49004,1
2612,3,49,49,3300,49049003300,33,Census Tract 33,49004,1
2613,3,49,49,3300,49049003300,33,Census Tract 33,49004,1
2614,4,49,49,3300,49049003300,33,Census Tract 33,49004,1
2615,4,49,49,3300,49049003300,33,Census Tract 33,49004,1
2616,1,49,49,10406,49049010406,104.06,Census Tract 104.06,49004,1
2617,4,49,49,3300,49049003300,33,Census Tract 33,49004,1
2618,1,49,49,10406,49049010406,104.06,Census Tract 104.06,49004,1
2619,1,49,49,10406,49049010406,104.06,Census Tract 104.06,49004,1
2620,1,49,49,10406,49049010406,104.06,Census Tract 104.06,49004,1
2621,1,49,49,10406,49049010406,104.06,Census Tract 104.06,49004,1
2622,1,49,49,10406,49049010406,104.06,Census Tract 104.06,49004,1
2623,1,49,49,10406,49049010406,104.06,Census Tract 104.06,49004,1
2624,1,49,49,10406,49049010406,104.06,Census Tract 104.06,49004,1
2625,1,49,49,10406,49049010406,104.06,Census Tract 104.06,49004,1
2626,2,49,49,10503,49049010503,105.03,Census Tract 105.03,49001,1
2627,2,49,49,10503,49049010503,105.03,Census Tract 105.03,49001,1
2628,2,49,49,10503,49049010503,105.03,Census Tract 105.03,49001,1
2629,2,49,49,10503,49049010503,105.03,Census Tract 105.03,49001,1
2630,2,49,49,10503,49049010503,105.03,Census Tract 105.03,49001,1
2631,2,49,49,10503,49049010503,105.03,Census Tract 105.03,49001,1
2632,2,49,49,10503,49049010503,105.03,Census Tract 105.03,49001,1
2633,2,49,49,10503,49049010503,105.03,Census Tract 105.03,49001,1
2634,2,49,49,10503,49049010503,105.03,Census Tract 105.03,49001,1
2635,2,49,49,10503,49049010503,105.03,Census Tract 105.03,49001,1
2636,2,49,49,10503,49049010503,105.03,Census Tract 105.03,49001,1
2637,2,49,49,10503,49049010503,105.03,Census Tract 105.03,49001,1
2638,2,49,49,10503,49049010503,105.03,Census Tract 105.03,49001,1
2639,2,49,49,10503,49049010503,105.03,Census Tract 105.03,49001,1
2640,2,49,49,10503,49049010503,105.03,Census Tract 105.03,49001,1
2641,2,49,49,10503,49049010503,105.03,Census Tract 105.03,49001,1
2642,2,49,49,10503,49049010503,105.03,Census Tract 105.03,49001,1
2643,2,49,49,10503,49049010503,105.03,Census Tract 105.03,49001,1
2644,2,49,49,10503,49049010503,105.03,Census Tract 105.03,49001,1
2645,2,49,49,10503,49049010503,105.03,Census Tract 105.03,49001,1
2646,2,49,49,10503,49049010503,105.03,Census Tract 105.03,49001,1
2647,2,49,49,10503,49049010503,105.03,Census Tract 105.03,49001,1
2648,2,49,49,10503,49049010503,105.03,Census Tract 105.03,49001,1
2649,2,49,49,10503,49049010503,105.03,Census Tract 105.03,49001,1
2650,2,49,49,10503,49049010503,105.03,Census Tract 105.03,49001,1
2651,2,49,49,10503,49049010503,105.03,Census Tract 105.03,49001,1
2652,2,49,49,10503,49049010503,105.03,Census Tract 105.03,49001,1
2653,2,49,49,10503,49049010503,105.03,Census Tract 105.03,49001,1
2654,2,49,49,10503,49049010503,105.03,Census Tract 105.03,49001,1
2655,2,49,49,10503,49049010503,105.03,Census Tract 105.03,49001,1
2656,2,49,49,10503,49049010503,105.03,Census Tract 105.03,49001,1
2657,2,49,49,10503,49049010503,105.03,Census Tract 105.03,49001,1
2658,2,49,49,10503,49049010503,105.03,Census Tract 105.03,49001,1
2659,2,49,49,10503,49049010503,105.03,Census Tract 105.03,49001,1
2660,2,49,49,10503,49049010503,105.03,Census Tract 105.03,49001,1
2661,2,49,49,10503,49049010503,105.03,Census Tract 105.03,49001,1
2662,2,49,49,10503,49049010503,105.03,Census Tract 105.03,49001,1
2663,2,49,49,10503,49049010503,105.03,Census Tract 105.03,49001,1
2664,1,49,49,10600,49049010600,106,Census Tract 106,49001,1
2665,1,49,49,10503,49049010503,105.03,Census Tract 105.03,49001,1
2666,1,49,49,10503,49049010503,105.03,Census Tract 105.03,49001,1
2667,2,49,49,10503,49049010503,105.03,Census Tract 105.03,49001,1
2668,1,49,49,10503,49049010503,105.03,Census Tract 105.03,49001,1
2669,1,49,49,10503,49049010503,105.03,Census Tract 105.03,49001,1
2670,1,49,49,10503,49049010503,105.03,Census Tract 105.03,49001,1
2671,2,49,49,10503,49049010503,105.03,Census Tract 105.03,49001,1
2672,1,49,49,10503,49049010503,105.03,Census Tract 105.03,49001,1
2673,1,49,49,10503,49049010503,105.03,Census Tract 105.03,49001,1
2674,1,49,49,10503,49049010503,105.03,Census Tract 105.03,49001,1
2675,2,49,49,10504,49049010504,105.04,Census Tract 105.04,49001,1
2676,2,49,49,10504,49049010504,105.04,Census Tract 105.04,49001,1
2677,2,49,49,10504,49049010504,105.04,Census Tract 105.04,49001,1
2678,2,49,49,10504,49049010504,105.04,Census Tract 105.04,49001,1
2679,2,49,49,10503,49049010503,105.03,Census Tract 105.03,49001,1
2680,2,49,49,10503,49049010503,105.03,Census Tract 105.03,49001,1
2681,2,49,49,10503,49049010503,105.03,Census Tract 105.03,49001,1
2682,2,49,49,10503,49049010503,105.03,Census Tract 105.03,49001,1
2683,2,49,49,10504,49049010504,105.04,Census Tract 105.04,49001,1
2684,2,49,49,10504,49049010504,105.04,Census Tract 105.04,49001,1
2685,2,49,49,10504,49049010504,105.04,Census Tract 105.04,49001,1
2686,2,49,49,10504,49049010504,105.04,Census Tract 105.04,49001,1
2687,2,49,49,10504,49049010504,105.04,Census Tract 105.04,49001,1
2688,2,49,49,10504,49049010504,105.04,Census Tract 105.04,49001,1
2689,2,49,49,10504,49049010504,105.04,Census Tract 105.04,49001,1
2690,2,49,49,10504,49049010504,105.04,Census Tract 105.04,49001,1
2691,2,49,49,10504,49049010504,105.04,Census Tract 105.04,49001,1
2692,2,49,49,10504,49049010504,105.04,Census Tract 105.04,49001,1
2693,2,49,49,10504,49049010504,105.04,Census Tract 105.04,49001,1
2694,2,49,49,10504,49049010504,105.04,Census Tract 105.04,49001,1
2695,2,49,49,10504,49049010504,105.04,Census Tract 105.04,49001,1
2696,2,49,49,10504,49049010504,105.04,Census Tract 105.04,49001,1
2697,2,49,49,10504,49049010504,105.04,Census Tract 105.04,49001,1
2698,2,49,49,10504,49049010504,105.04,Census Tract 105.04,49001,1
2699,2,49,49,10504,49049010504,105.04,Census Tract 105.04,49001,1
2700,2,49,49,10504,49049010504,105.04,Census Tract 105.04,49001,1
2701,2,49,49,10504,49049010504,105.04,Census Tract 105.04,49001,1
2702,1,49,49,10504,49049010504,105.04,Census Tract 105.04,49001,1
2703,1,49,49,10504,49049010504,105.04,Census Tract 105.04,49001,1
2704,1,49,49,10504,49049010504,105.04,Census Tract 105.04,49001,1
2705,1,49,49,10504,49049010504,105.04,Census Tract 105.04,49001,1
2706,1,49,49,10504,49049010504,105.04,Census Tract 105.04,49001,1
2707,1,49,49,10504,49049010504,105.04,Census Tract 105.04,49001,1
2708,1,49,49,10504,49049010504,105.04,Census Tract 105.04,49001,1
2709,1,49,49,10600,49049010600,106,Census Tract 106,49001,1
2710,1,49,49,10504,49049010504,105.04,Census Tract 105.04,49001,1
2711,1,49,49,10504,49049010504,105.04,Census Tract 105.04,49001,1
2712,1,49,49,10504,49049010504,105.04,Census Tract 105.04,49001,1
2713,1,49,49,10504,49049010504,105.04,Census Tract 105.04,49001,1
2714,1,49,49,10504,49049010504,105.04,Census Tract 105.04,49001,1
2715,1,49,49,10504,49049010504,105.04,Census Tract 105.04,49001,1
2716,1,49,49,10504,49049010504,105.04,Census Tract 105.04,49001,1
2717,1,49,49,10504,49049010504,105.04,Census Tract 105.04,49001,1
2718,1,49,49,10504,49049010504,105.04,Census Tract 105.04,49001,1
2719,1,49,49,10504,49049010504,105.04,Census Tract 105.04,49001,1
2720,1,49,49,10600,49049010600,106,Census Tract 106,49001,1
2721,1,49,49,10504,49049010504,105.04,Census Tract 105.04,49001,1
2722,1,49,49,10504,49049010504,105.04,Census Tract 105.04,49001,1
2723,1,49,49,10406,49049010406,104.06,Census Tract 104.06,49004,1
2724,1,49,49,10406,49049010406,104.06,Census Tract 104.06,49004,1
2725,1,49,49,10406,49049010406,104.06,Census Tract 104.06,49004,1
2726,1,49,49,10406,49049010406,104.06,Census Tract 104.06,49004,1
2727,1,49,49,10406,49049010406,104.06,Census Tract 104.06,49004,1
2728,1,49,49,10406,49049010406,104.06,Census Tract 104.06,49004,1
2729,1,49,49,10406,49049010406,104.06,Census Tract 104.06,49004,1
2730,1,49,49,10406,49049010406,104.06,Census Tract 104.06,49004,1
2731,1,49,49,10406,49049010406,104.06,Census Tract 104.06,49004,1
2732,1,49,49,10406,49049010406,104.06,Census Tract 104.06,49004,1
2733,1,49,49,3401,49049003401,34.01,Census Tract 34.01,49001,1
2734,1,49,49,3401,49049003401,34.01,Census Tract 34.01,49001,1
2735,2,49,49,10407,49049010407,104.07,Census Tract 104.07,49004,1
2736,1,49,49,3401,49049003401,34.01,Census Tract 34.01,49001,1
2737,1,49,49,3401,49049003401,34.01,Census Tract 34.01,49001,1
2738,2,49,49,10406,49049010406,104.06,Census Tract 104.06,49004,1
2739,2,49,49,10406,49049010406,104.06,Census Tract 104.06,49004,1
2740,2,49,49,10406,49049010406,104.06,Census Tract 104.06,49004,1
2741,2,49,49,10406,49049010406,104.06,Census Tract 104.06,49004,1
2742,2,49,49,10406,49049010406,104.06,Census Tract 104.06,49004,1
2743,1,49,49,10408,49049010408,104.08,Census Tract 104.08,49004,1
2744,1,49,49,10408,49049010408,104.08,Census Tract 104.08,49004,1
2745,2,49,49,10408,49049010408,104.08,Census Tract 104.08,49004,1
2746,2,49,49,10406,49049010406,104.06,Census Tract 104.06,49004,1
2747,2,49,49,10408,49049010408,104.08,Census Tract 104.08,49004,1
2748,2,49,49,10408,49049010408,104.08,Census Tract 104.08,49004,1
2749,1,49,49,10408,49049010408,104.08,Census Tract 104.08,49004,1
2750,2,49,49,10407,49049010407,104.07,Census Tract 104.07,49004,1
2751,2,49,49,10407,49049010407,104.07,Census Tract 104.07,49004,1
2752,1,49,49,10407,49049010407,104.07,Census Tract 104.07,49004,1
2753,1,49,49,10407,49049010407,104.07,Census Tract 104.07,49004,1
2754,3,49,49,10408,49049010408,104.08,Census Tract 104.08,49004,1
2755,3,49,49,10408,49049010408,104.08,Census Tract 104.08,49004,1
2756,1,49,49,10407,49049010407,104.07,Census Tract 104.07,49004,1
2757,3,49,49,10411,49049010411,104.11,Census Tract 104.11,49004,1
2758,2,49,49,10411,49049010411,104.11,Census Tract 104.11,49004,1
2759,3,49,49,10411,49049010411,104.11,Census Tract 104.11,49004,1
2760,3,49,49,10411,49049010411,104.11,Census Tract 104.11,49004,1
2761,3,49,49,10411,49049010411,104.11,Census Tract 104.11,49004,1
2762,1,49,49,10411,49049010411,104.11,Census Tract 104.11,49004,1
2763,1,49,49,10411,49049010411,104.11,Census Tract 104.11,49004,1
2764,2,49,49,10411,49049010411,104.11,Census Tract 104.11,49004,1
2765,2,49,49,10411,49049010411,104.11,Census Tract 104.11,49004,1
2766,1,49,49,10411,49049010411,104.11,Census Tract 104.11,49004,1
2767,2,49,49,10411,49049010411,104.11,Census Tract 104.11,49004,1
2768,1,49,49,10411,49049010411,104.11,Census Tract 104.11,49004,1
2769,3,49,49,10411,49049010411,104.11,Census Tract 104.11,49004,1
2770,3,49,49,10411,49049010411,104.11,Census Tract 104.11,49004,1
2771,1,49,49,3401,49049003401,34.01,Census Tract 34.01,49001,1
2772,1,49,49,3401,49049003401,34.01,Census Tract 34.01,49001,1
2773,1,49,49,3401,49049003401,34.01,Census Tract 34.01,49001,1
2774,1,49,49,3401,49049003401,34.01,Census Tract 34.01,49001,1
2775,1,49,49,3401,49049003401,34.01,Census Tract 34.01,49001,1
2776,1,49,49,3401,49049003401,34.01,Census Tract 34.01,49001,1
2777,1,49,49,3401,49049003401,34.01,Census Tract 34.01,49001,1
2778,3,49,49,3401,49049003401,34.01,Census Tract 34.01,49001,1
2779,3,49,49,3401,49049003401,34.01,Census Tract 34.01,49001,1
2780,1,49,49,3402,49049003402,34.02,Census Tract 34.02,49001,1
2781,3,49,49,3402,49049003402,34.02,Census Tract 34.02,49001,1
2782,1,49,49,10407,49049010407,104.07,Census Tract 104.07,49004,1
2783,4,49,49,3402,49049003402,34.02,Census Tract 34.02,49001,1
2784,1,49,49,10407,49049010407,104.07,Census Tract 104.07,49004,1
2785,1,49,49,10407,49049010407,104.07,Census Tract 104.07,49004,1
2786,3,49,49,3402,49049003402,34.02,Census Tract 34.02,49001,1
2787,3,49,49,3402,49049003402,34.02,Census Tract 34.02,49001,1
2788,1,49,49,3402,49049003402,34.02,Census Tract 34.02,49001,1
2789,2,49,49,3402,49049003402,34.02,Census Tract 34.02,49001,1
2790,2,49,49,3402,49049003402,34.02,Census Tract 34.02,49001,1
2791,1,49,49,10410,49049010410,104.1,Census Tract 104.10,49001,1
2792,1,49,49,10410,49049010410,104.1,Census Tract 104.10,49001,1
2793,1,49,49,10410,49049010410,104.1,Census Tract 104.10,49001,1
2794,2,49,49,3401,49049003401,34.01,Census Tract 34.01,49001,1
2795,1,49,49,3403,49049003403,34.03,Census Tract 34.03,49001,1
2796,2,49,49,3403,49049003403,34.03,Census Tract 34.03,49001,1
2797,2,49,49,3403,49049003403,34.03,Census Tract 34.03,49001,1
2798,2,49,49,3403,49049003403,34.03,Census Tract 34.03,49001,1
2799,4,49,49,3403,49049003403,34.03,Census Tract 34.03,49001,1
2800,4,49,49,3403,49049003403,34.03,Census Tract 34.03,49001,1
2801,2,49,49,10410,49049010410,104.1,Census Tract 104.10,49001,1
2802,2,49,49,10410,49049010410,104.1,Census Tract 104.10,49001,1
2803,3,49,49,3403,49049003403,34.03,Census Tract 34.03,49001,1
2804,2,49,49,10410,49049010410,104.1,Census Tract 104.10,49001,1
2805,2,49,49,10410,49049010410,104.1,Census Tract 104.10,49001,1
2806,2,49,49,10410,49049010410,104.1,Census Tract 104.10,49001,1
2807,2,49,49,10410,49049010410,104.1,Census Tract 104.10,49001,1
2808,2,49,49,10410,49049010410,104.1,Census Tract 104.10,49001,1
2809,2,49,49,10410,49049010410,104.1,Census Tract 104.10,49001,1
2810,2,49,49,10410,49049010410,104.1,Census Tract 104.10,49001,1
2811,1,49,49,10410,49049010410,104.1,Census Tract 104.10,49001,1
2812,1,49,49,10409,49049010409,104.09,Census Tract 104.09,49001,1
2813,1,49,49,10504,49049010504,105.04,Census Tract 105.04,49001,1
2814,1,49,49,10504,49049010504,105.04,Census Tract 105.04,49001,1
2815,1,49,49,10504,49049010504,105.04,Census Tract 105.04,49001,1
2816,1,49,49,10504,49049010504,105.04,Census Tract 105.04,49001,1
2817,1,49,49,10505,49049010505,105.05,Census Tract 105.05,49001,1
2818,2,49,49,10505,49049010505,105.05,Census Tract 105.05,49001,1
2819,1,49,49,10505,49049010505,105.05,Census Tract 105.05,49001,1
2820,2,49,49,10505,49049010505,105.05,Census Tract 105.05,49001,1
2821,2,49,49,10505,49049010505,105.05,Census Tract 105.05,49001,1
2822,2,49,49,10506,49049010506,105.06,Census Tract 105.06,49001,1
2823,1,49,49,10409,49049010409,104.09,Census Tract 104.09,49001,1
2824,2,49,49,10409,49049010409,104.09,Census Tract 104.09,49001,1
2825,2,49,49,10409,49049010409,104.09,Census Tract 104.09,49001,1
2826,1,49,49,10506,49049010506,105.06,Census Tract 105.06,49001,1
2827,1,49,49,10506,49049010506,105.06,Census Tract 105.06,49001,1
2828,1,49,49,10506,49049010506,105.06,Census Tract 105.06,49001,1
2829,1,49,49,10506,49049010506,105.06,Census Tract 105.06,49001,1
2830,1,49,49,10506,49049010506,105.06,Census Tract 105.06,49001,1
2831,1,49,49,10506,49049010506,105.06,Census Tract 105.06,49001,1
2832,1,49,49,10506,49049010506,105.06,Census Tract 105.06,49001,1
2833,1,49,49,10506,49049010506,105.06,Census Tract 105.06,49001,1
2834,1,49,49,10506,49049010506,105.06,Census Tract 105.06,49001,1
